Well,Sample ID,Time (Minutes),RFUs,Gain Setting,Chromatic Settings,Expression Product,Amplicon DNA Template,Energy Solution,Reaction Type,Replicate,System,Reaction Temperature (°C),Performed by,Instrument,Experiment #,lysate_aspirate_height_init,lysate_aspirate_height_inc,substrates_aspirate_height_init,substrates_aspirate_height_inc,wax_dispense_volume,wax_dispense_height,wax_new_tip,wax_touch_tip,wax_air_gap,wax_disposal_volume,Assay Date
C13,Sample X6,102,76,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,102,74,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,102,72,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,102,79,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,102,78,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,104,76,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,104,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,104,75,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,104,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,104,73,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,104,79,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,104,75,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,104,71,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,104,78,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,104,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,106,74,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,106,76,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,106,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,106,76,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,106,73,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,106,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,106,76,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,106,71,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,106,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,106,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,108,73,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,108,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,108,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,108,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,108,73,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,108,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,108,75,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,108,70,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,108,80,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,108,76,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,110,74,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,110,78,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,110,75,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,110,78,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,110,72,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,110,78,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,110,75,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,110,73,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,110,78,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,110,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,112,76,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,112,76,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,112,76,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,112,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,112,73,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,112,79,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,112,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,112,72,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,112,78,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,112,79,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,114,74,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,114,80,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,114,78,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,114,76,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,114,73,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,114,78,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,114,75,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,114,70,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,114,80,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,114,79,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,116,74,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,116,80,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,116,79,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,116,78,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,116,71,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,116,79,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,116,74,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,116,71,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,116,79,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,116,80,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,118,74,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,118,82,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,118,79,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,118,79,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,118,75,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,118,83,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,118,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,118,70,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,118,79,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,118,82,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,120,74,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,120,79,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,120,78,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,120,78,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,120,72,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,120,81,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,120,74,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,120,72,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,120,78,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,120,79,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,122,74,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,122,81,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,122,78,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,122,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,122,73,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,122,78,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,122,77,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,122,71,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,122,80,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,122,81,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,124,74,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,124,81,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,124,78,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,124,80,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,124,74,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,124,82,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,124,79,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,124,72,800,485_520_1,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
