Well,Sample ID,Time (Minutes),RFUs,Gain Setting,Chromatic Settings,Expression Product,Amplicon DNA Template,Energy Solution,Reaction Type,Replicate,System,Reaction Temperature (°C),Performed by,Instrument,Experiment #,lysate_aspirate_height_init,lysate_aspirate_height_inc,substrates_aspirate_height_init,substrates_aspirate_height_inc,wax_dispense_volume,wax_dispense_height,wax_new_tip,wax_touch_tip,wax_air_gap,wax_disposal_volume,Assay Date
J15,Sample X7,576,76,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J17,Sample X8,576,96,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J19,Sample X9,576,75,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J21,Sample X10,576,104,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J03,Sample X1,578,115,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J05,Sample X2,578,101,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J07,Sample X3,578,106,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J09,Sample X4,578,105,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J11,Sample X5,578,101,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J13,Sample X6,578,144,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J15,Sample X7,578,77,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J17,Sample X8,578,95,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J19,Sample X9,578,77,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J21,Sample X10,578,105,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J03,Sample X1,580,111,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J05,Sample X2,580,103,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J07,Sample X3,580,103,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J09,Sample X4,580,104,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J11,Sample X5,580,103,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J13,Sample X6,580,143,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J15,Sample X7,580,75,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J17,Sample X8,580,95,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J19,Sample X9,580,75,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J21,Sample X10,580,106,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J03,Sample X1,582,114,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J05,Sample X2,582,103,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J07,Sample X3,582,105,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J09,Sample X4,582,105,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J11,Sample X5,582,106,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J13,Sample X6,582,143,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J15,Sample X7,582,78,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J17,Sample X8,582,98,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J19,Sample X9,582,75,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J21,Sample X10,582,105,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J03,Sample X1,584,114,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J05,Sample X2,584,102,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J07,Sample X3,584,104,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J09,Sample X4,584,105,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J11,Sample X5,584,102,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J13,Sample X6,584,143,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J15,Sample X7,584,74,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J17,Sample X8,584,94,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J19,Sample X9,584,75,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J21,Sample X10,584,105,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J03,Sample X1,586,112,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J05,Sample X2,586,103,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J07,Sample X3,586,103,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J09,Sample X4,586,105,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J11,Sample X5,586,102,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J13,Sample X6,586,142,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J15,Sample X7,586,76,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J17,Sample X8,586,95,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J19,Sample X9,586,76,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J21,Sample X10,586,105,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J03,Sample X1,588,114,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J05,Sample X2,588,103,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J07,Sample X3,588,106,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J09,Sample X4,588,106,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J11,Sample X5,588,103,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J13,Sample X6,588,143,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J15,Sample X7,588,76,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J17,Sample X8,588,98,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J19,Sample X9,588,76,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J21,Sample X10,588,107,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J03,Sample X1,590,115,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J05,Sample X2,590,101,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J07,Sample X3,590,106,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J09,Sample X4,590,104,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J11,Sample X5,590,102,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J13,Sample X6,590,143,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J15,Sample X7,590,76,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J17,Sample X8,590,94,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J19,Sample X9,590,76,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J21,Sample X10,590,105,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J03,Sample X1,592,113,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J05,Sample X2,592,102,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J07,Sample X3,592,104,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J09,Sample X4,592,105,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J11,Sample X5,592,103,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J13,Sample X6,592,144,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J15,Sample X7,592,75,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J17,Sample X8,592,94,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J19,Sample X9,592,76,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J21,Sample X10,592,106,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J03,Sample X1,594,114,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J05,Sample X2,594,103,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J07,Sample X3,594,103,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J09,Sample X4,594,107,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J11,Sample X5,594,104,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J13,Sample X6,594,144,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J15,Sample X7,594,74,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J17,Sample X8,594,96,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J19,Sample X9,594,75,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J21,Sample X10,594,104,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J03,Sample X1,596,113,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J05,Sample X2,596,102,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J07,Sample X3,596,105,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J09,Sample X4,596,105,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J11,Sample X5,596,103,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J13,Sample X6,596,144,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J15,Sample X7,596,78,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J17,Sample X8,596,96,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J19,Sample X9,596,77,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J21,Sample X10,596,106,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J03,Sample X1,598,116,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J05,Sample X2,598,103,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J07,Sample X3,598,105,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J09,Sample X4,598,106,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J11,Sample X5,598,103,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J13,Sample X6,598,143,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J15,Sample X7,598,78,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J17,Sample X8,598,97,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
J19,Sample X9,598,78,800,485_520,GFP,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,4,4.5,0.4,8.6,0.4,35,-3,never,False,20,30,2022-07-06
